"baseMean.AR" "log2FoldChange.AR" "lfcSE.AR" "stat.AR" "pvalue.AR" "padj.AR" "baseMean.HOX" "log2FoldChange.HOX" "lfcSE.HOX" "stat.HOX" "pvalue.HOX" "padj.HOX"
"PCDHGA3" 3432.08262215227 0.372604411075736 0.305754996161375 1.21863719564235 0.222981924929405 0.443855207270271 0 0 NA NA NA 1
"PCDHGA4" 3103.16742641153 0.396688145325241 0.304341809238842 1.30342967440904 0.192428111105556 0.405102358984319 0 0 NA NA NA 1
"PCDHGA5" 2892.73081564244 0.41949812172312 0.299959735704562 1.39851477311707 0.161958539535691 0.361615059927236 0 0 NA NA NA 1
"PCDHGA6" 2759.23092521726 0.447546302584971 0.291733528034826 1.53409279214402 0.125006826297523 0.305256421772467 0 0 NA NA NA 1
"PCDHGA7" 2646.10296384005 0.468793057243083 0.29011407052774 1.61589217782616 0.106117627126968 0.274736725163083 0 0 NA NA NA 1
"PCDHGA8" 2437.02563804946 0.437732655676637 0.300186857505315 1.45820059983434 0.144785258522756 0.336553168763033 0.125 -0.702071475933179 3.5338115409304 -0.198672585620775 0.842518870024509 1
"PCDHGA9" 1823.12660460287 0.37239694759881 0.333132385602749 1.11786473994421 0.263624766365279 0.492992677873567 0 0 NA NA NA 1
"PCDHGB1" 3407.59652007172 0.368241343306347 0.303872821457631 1.21182717671146 0.225578542946219 0.447219447129469 0.999799033862967 0.0192769371053175 1.4035278561527 0.0137346309307738 0.989041694562375 1
"PCDHGB2" 3001.79360785619 0.410087346271196 0.304109828539538 1.34848435593353 0.177502648483669 0.383972911977484 0 0 NA NA NA 1
"PCDHGB3" 2810.84455590373 0.43689837417912 0.295669671382839 1.47765704928665 0.139499596101997 0.32874759272462 0 0 NA NA NA 1
"PCDHGB4" 2580.75627238919 0.448525792363703 0.29100284385625 1.54131068418447 0.123241189811429 0.30258299588694 0 0 NA NA NA 1
"PCDHGB6" 1771.55166134113 0.382453197932605 0.338437554501116 1.13005543517879 0.258452866429192 0.487541424074031 0 0 NA NA NA 1
"PCDHGB7" 1612.16783177633 0.381354036069515 0.330746556565367 1.15300984545291 0.248906343437296 0.476358885179367 0 0 NA NA NA 1
"PCDHGC3" 1491.94903874754 0.395888835423368 0.334987672450024 1.18180120637851 0.237284589032818 0.461615749483807 2.49167226463412 -0.874303562188343 0.935448586163539 -0.934635612390026 0.349976119536794 1
"PCDHGC4" 1104.8897873017 0.475792924565559 0.383633133821677 1.24022896517255 0.214890717778113 0.43364883499489 0 0 NA NA NA 1
"PCDHGC5" 1094.89362840035 0.476503172211976 0.385963778996776 1.23458002574888 0.216986846600889 0.43610074440334 0 0 NA NA NA 1
"PCED1A" 2378.43549215428 -0.27076915468453 0.075516297510583 -3.58557243417004 0.000336339629804773 0.00302724842401822 7.49271593741324 -0.173539216883357 0.533138836957435 -0.325504736953186 0.744799098093898 1
"PCED1B" 172.571487697574 1.8597757757214 0.343935501917105 5.40733877530805 6.3968079796468e-08 1.56325708319944e-06 0.372949761083552 0.738266958440414 2.54626099700893 0.289941588591134 0.771860924410669 1
"PCF11" 2956.49041696878 -0.237187008488261 0.0997807383021818 -2.37708211548756 0.0174502029321616 0.0739163814569453 10.1207102227671 -0.303162234059548 0.467209724350093 -0.648878262286296 0.516417066233084 0.807293259409541
"PCGF1" 402.73153861445 -0.309497389281613 0.135590398761539 -2.28259074468777 0.022454486651639 0.0900175167012253 4.00058776561782 0.19995989410284 0.722043380503918 0.27693612254057 0.781829155132868 1
"PCGF2" 3072.78046455375 0.602660244303677 0.102820836622895 5.8612657132327 4.59352243853374e-09 1.4359987868739e-07 17.7546142114605 0.182301875297831 0.356862526781266 0.510846226814872 0.609458737016398 0.853910555460639
"PCGF3" 6315.75574108345 0.676793771133144 0.0669713066664007 10.1057274349507 5.21074095455384e-24 9.45539855741857e-22 27.3665860636682 -0.284465984811796 0.289320754892448 -0.983220111248304 0.325499118738643 0.668741744499647
"PCGF5" 810.734960788929 0.357542177114626 0.13787803761711 2.59317715347479 0.00950937737378821 0.045965872810776 3.49661037035268 -0.396027355856521 0.785947856268096 -0.503885025829794 0.614342173763325 1
"PCGF6" 678.325593078414 -0.360565489707179 0.151657580802653 -2.37749730543554 0.0174305703288502 0.0738728627601497 3.24618495985399 -0.427530595868063 0.809396848614477 -0.52820887133414 0.597354372742661 1
"PCID2" 3114.04806465715 -0.247816547059525 0.164346683669013 -1.50788894261241 0.131582953108503 0.315723462334377 20.6056356864493 -0.208812754028632 0.324585386899952 -0.643321487830858 0.520015516169735 0.809973455516732
"PCIF1" 1994.72327440886 0.0598697535348689 0.106119746187017 0.564171661599708 0.572637311787082 0.774676063677215 14.4922735820398 -0.0303197108199331 0.384034806679463 -0.078950424004769 0.93707205582127 0.976988491315509
"PCK1" 1.8347987836574 1.43253151710522 2.66042279614216 0.538460097087769 0.590259446163373 1 0 0 NA NA NA 1
"PCK2" 6904.72810882507 -0.504607134486261 0.932889568200451 -0.540907682631344 0.588571215279814 0.786094563513072 149.491020057273 -0.234526562151322 0.135391015571735 -1.73221658143971 0.0832350078283261 0.311587812241848
"PCLO" 415.639115556526 -0.820872386505954 0.219812488597071 -3.7344210592632 0.000188147492861609 0.00188469826764354 0 0 NA NA NA 1
"PCM1" 3520.86784650061 -0.00301401227456451 0.116955838318215 -0.025770515759666 0.979440379050757 0.992401288531663 21.8676434912765 -0.096395264652467 0.314468816531226 -0.306533619822031 0.75919838608208 0.922190129986707
"PCMT1" 2457.25273429947 -0.194336948299299 0.122499650429379 -1.58642859484186 0.112642118102645 0.285438381779528 49.1022415897963 -0.00262303160647506 0.2132605490619 -0.0122996570064804 0.990186541004551 0.994968560442336
"PCMTD1" 2475.5552398972 0.911691490360116 0.16269130387432 5.60381205786145 2.09688071795859e-08 5.66839998191991e-07 10.5002266151193 0.0881263828736795 0.451340259277258 0.195254868277867 0.845193426891194 0.95289243199584
"PCMTD2" 3570.38196103627 -0.159085690971863 0.145504225997991 -1.09334069083368 0.274244243380059 0.505132874838525 12.3566659350407 -0.542041577046652 0.422713718951989 -1.28229000561067 0.199740932627308 0.525048813813802
"PCNA" 6106.54727118224 -0.524044752357741 0.0840725498682896 -6.23324442019094 4.56872475390335e-10 1.7421849683544e-08 123.976390148388 -1.31956404440711 0.151086482364679 -8.73383259544068 2.46185394968223e-18 4.96217436732824e-16
"PCNP" 6403.23422413579 0.0619475200159864 0.0984966813380116 0.628930022559854 0.529394869908222 0.741334129838917 32.3531480942865 -0.125768231212321 0.259483612088391 -0.484686605832661 0.627898669085073 0.863159935123342
"PCNT" 3352.63982661944 0.116553069909197 0.116761871221845 0.998211733758098 0.318176697816123 0.552105465863171 6.62946880121614 0.292637529886783 0.564802534212759 0.518123613405297 0.604372025922593 1
"PCOLCE" 101.58795108567 0.870608558103442 0.286233840057583 3.04159898748623 0.00235325175105025 0.0150347168732619 0.622948025631389 -0.565049902703572 1.92015570691522 -0.294272959567086 0.768549333481756 1
"PCOLCE2" 9.97530811679842 0.017070784947049 1.01028495504199 0.0168970000610764 0.98651878603088 0.994838523030669 0 0 NA NA NA 1
"PCP2" 85.0290559863421 0.0756971053306798 0.254269286669198 0.29770447828078 0.765928725157401 0.892641132737331 0.376192399481078 0.744415610694044 2.54034923783514 0.293036720938585 0.769494083811332 1
"PCP4" 2.49480254657935 -3.69572912164591 2.49929121569215 -1.47871088348639 0.139217602271248 1 0 0 NA NA NA 1
"PCP4L1" 5.16854514888797 1.79120722228673 1.00474302480739 1.78275158728284 0.0746267497054603 1 0 0 NA NA NA 1
"PCSK1" 4.97751201937167 -1.20657104543064 1.06085465967638 -1.13735753943779 0.255388849911452 1 0 0 NA NA NA 1
"PCSK1N" 315.093570572824 0.814171970766735 0.929597217779051 0.875833054569499 0.381120797598795 0.613269824355547 8.25021104702054 0.370218642857792 0.512903320027796 0.721809800017923 0.470411423414169 0.777293282865232
"PCSK2" 2.82323022426505 -0.149218174722123 1.99212116226022 -0.0749041662470084 0.940290961686407 1 0 0 NA NA NA 1
"PCSK4" 310.021188567975 0.517683632376516 0.354552261368356 1.46010528991854 0.144261139003431 0.335659631753451 1.12560971261968 0.341213215176591 1.34031025065895 0.25457778526191 0.799049218768587 1
"PCSK5" 10.7993405684697 -0.479753274306141 0.678665033744803 -0.706907311341667 0.479624080117247 0.70071914328977 0 0 NA NA NA 1
"PCSK6" 2961.35342338828 -0.0429439841717897 0.187494213282302 -0.229041651046215 0.818836543607108 0.922630255793692 8.11743897275776 -0.202806027861675 0.515118300465285 -0.393707673904206 0.693796875085469 0.891965286884847
"PCSK7" 2890.31952846386 -0.339497900650194 0.0887259793843018 -3.82636408193046 0.000130049902201532 0.00137928000235317 12.219264257664 -0.578538432061717 0.44481951185124 -1.30061388191801 0.193390652956707 0.515442029574694
"PCSK9" 8.30123732176161 -0.564857191823821 1.73994670695782 -0.324640513163439 0.745453161478373 0.882077550639958 0 0 NA NA NA 1
"PCTP" 491.665414795411 -0.48638665508881 0.220394908011953 -2.206886989705 0.0273219555907686 0.104539920725028 3.49896640810438 0.0200833518726464 0.77158530884342 0.026028686189931 0.979234457927394 1
"PCYOX1" 2390.05293561753 0.187354450003671 0.0955065510409406 1.96169213485008 0.049798338088032 0.161871381788965 17.4026132507233 0.806417960849067 0.359334325467825 2.24419963163601 0.0248195597358358 0.133294055200783
"PCYOX1L" 2053.34590471701 -0.156696623432928 0.183528141617144 -0.853801613486674 0.39321492034894 0.624641170008927 9.74512942095651 -0.202690855125636 0.466637008587714 -0.434365151917726 0.664023299228523 0.876217324063825
"PCYT1A" 3108.64705303527 0.06463815619645 0.0778899594254563 0.829865064422215 0.406615079014779 0.636579750989375 16.0033510234775 0.154787592287829 0.369686730585853 0.418699345909799 0.675435873778448 0.882430906597324
"PCYT1B" 1.66590002985602 -1.99024727641535 2.69239746601393 -0.739210054064525 0.45977945666646 1 0 0 NA NA NA 1
"PCYT2" 2880.94740458202 -0.570262918647357 0.16376603470598 -3.4821806589577 0.000497348032293994 0.00418753780577348 28.77053523303 0.448832733370035 0.275949863946352 1.62650101344965 0.103843117943723 0.356839696716575
"PDAP1" 10968.782322015 -0.185403728475776 0.0710358850535533 -2.6100009641043 0.009054196748629 0.0442429135250214 65.759959868179 0.129196773815917 0.187035093893519 0.690762204709404 0.489714990836339 0.790060452950072
"PDC" 4.15153227448515 0.360838599921872 1.57472814972092 0.229143423889274 0.818757443814529 1 0 0 NA NA NA 1
"PDCD1" 1.49496281020975 -0.989922039229099 2.23450304272564 -0.443016644104273 0.657753695884991 1 0 0 NA NA NA 1
"PDCD10" 1902.57118305621 -0.220456172178203 0.110325561133671 -1.99823295628741 0.0456914101576515 0.152404456403728 24.6079985384096 -0.171434247458488 0.297141626207506 -0.576944568980612 0.563976901507004 0.83470652012854
"PDCD11" 6421.24971571886 -0.192313044608358 0.146127443559664 -1.31606384073801 0.188152616133218 0.399270514805662 20.3805261024124 0.214145930611764 0.32542481797928 0.658050396836661 0.510505747996488 0.804727085037892
"PDCD1LG2" 6.15745604003514 1.07391956592061 1.11301279398085 0.964876209625216 0.334606818671269 0.56702853653535 0 0 NA NA NA 1
"PDCD2" 2430.70395585302 -0.19035451684103 0.125271963854764 -1.51953007667159 0.128629123312732 0.311118120076313 48.8518274873585 0.0707342892914003 0.218101653262024 0.32431798766065 0.745697302853321 0.914725351063282
"PDCD2L" 1004.92089690815 -0.414588945492517 0.124467495790403 -3.33090131571912 0.000865652847766026 0.00668594007225159 19.991120228882 0.163092701654868 0.33416923815777 0.48805420437254 0.625511447693278 0.861655399806586
"PDCD4" 7473.47376375173 0.980465930382624 0.130998831085429 7.48453953564843 7.17984186515683e-14 4.66453347840456e-12 54.6400315629582 0.317772468964168 0.205061238240748 1.54964668940062 0.121226340130346 0.391150522181458
"PDCD5" 3998.16725886688 -0.380989107761762 0.105718296237236 -3.60381430009815 0.000313581139110254 0.00284511807076642 88.5494042837084 -0.155660467533515 0.163944619057757 -0.949469817479505 0.34238171580119 0.683265929255528
"PDCD6" 5096.92251144439 0.098108158004882 0.0792325882411069 1.23822987716035 0.215630836285918 0.434370806743115 65.7832450054742 0.438943535400958 0.189675400082382 2.31418273118344 0.0206577008146153 0.11739398260288
"PDCD6IP" 5493.79595877925 0.103310005503186 0.0832847055098488 1.2404439070865 0.214811249395865 0.433605062551147 24.8985736386156 0.4725767219045 0.296964543266641 1.5913573947452 0.1115291668789 0.370265480222176
"PDCD7" 938.973067358501 -0.414907296011726 0.146290224581415 -2.83619289804848 0.00456548620636857 0.0255405140821901 3.87199390315854 -0.260931281433545 0.739380782524748 -0.352905143872618 0.724159554390177 1
"PDCL" 1474.15055682666 -0.386674062432812 0.11285602856069 -3.42625969887708 0.000611954977202801 0.00499674530328232 6.49570182270499 -0.092197773470331 0.575601670603893 -0.160176347948403 0.87274216042263 1
"PDCL2" 1.66805130940986 -0.581936270640759 2.76762720477128 -0.210265410615101 0.833460530136755 1 0 0 NA NA NA 1
"PDCL3" 1380.70857832562 -0.329653297492972 0.088359513522543 -3.73081838447275 0.000190858777321691 0.00190822515362732 32.4954978987865 0.130389004012751 0.26088723868482 0.499790655419046 0.617222491102424 0.857797526070679
"PDE10A" 2069.67706560252 -0.0190545340577469 0.111165547489492 -0.171406829616415 0.863903884995234 0.944491041026299 7.37161892001343 -0.225952379250178 0.535620620840826 -0.421851531584938 0.673133389498794 1
"PDE11A" 39.5951133204335 -0.280482308838618 0.500653868182973 -0.560231981941086 0.575321215048948 0.775958652027146 0 0 NA NA NA 1
"PDE12" 3161.02151265501 -0.183454284885494 0.100868064666044 -1.81875488037644 0.0689488348185653 0.203927166481709 8.49846819279284 0.0186844474731236 0.500244004658352 0.0373506674725355 0.970205406851231 0.98379880677284
"PDE1A" 66.1993784037859 0.016980668295618 0.659783228590065 0.0257367383101039 0.979467320620295 0.992401288531663 0 0 NA NA NA 1
"PDE1B" 0.667641813356835 1.49665364001349 3.29481408844123 0.4542452471792 0.649652319612945 1 0 0 NA NA NA 1
"PDE1C" 5.66164896412105 0.527199936453094 0.920639396427465 0.572645422842961 0.56688479786392 1 0 0 NA NA NA 1
"PDE2A" 57.9716605396325 0.270358780096869 0.972566528432974 0.277984870127577 0.781023973084821 0.901423366075244 0.374417313138605 -0.704522214734172 2.54369976160761 -0.276967520053906 0.781805046109396 1
"PDE3A" 885.331720264609 -0.477157003624034 0.144799629903867 -3.29529159667617 0.000983195997529258 0.00739569271665073 0 0 NA NA NA 1
"PDE3B" 1637.88129188488 0.149041451238542 0.128743336546334 1.15766341961242 0.24700141747474 0.474018985450136 5.22893644051858 -1.85572455986496 0.710465649852127 -2.61198350722685 0.0090018596701418 1
"PDE4A" 93.5488454955233 -0.297892741864318 0.403653098256032 -0.737991961789348 0.460519333772724 0.684180496330165 0.124187585791121 -0.702071475933178 3.5338115409304 -0.198672585620775 0.842518870024509 1
"PDE4B" 26.8634761960552 -1.27488976050538 0.584210898144256 -2.18224234528158 0.0290916516028869 0.109768141456686 0 0 NA NA NA 1
"PDE4C" 23.0964991569754 -0.256303240242417 0.605308497642552 -0.423425808890213 0.671984617950067 0.839356053768314 0 0 NA NA NA 1
"PDE4D" 1074.37335200431 -0.0454003943109043 0.365930168039878 -0.124068465177642 0.901261066349926 0.962882358810636 2.62138592599102 -0.681711613565146 0.90607538624786 -0.752378470833619 0.451823489823322 1
"PDE4DIP" 1988.39603309086 0.426901662492287 0.198807574806384 2.14731085024321 0.0317685425963484 0.116996943031761 6.37174396426135 -0.0374151153834048 0.573368887040925 -0.0652548755766971 0.947971069799121 1
"PDE5A" 579.647982992535 -0.0706343415674208 0.190111720806477 -0.371541224642969 0.710234456918468 0.861702380216097 0 0 NA NA NA 1
"PDE6A" 27.1131657385269 -0.252624843067835 0.488326621136167 -0.517327608476606 0.604927484535212 0.795689873756762 0 0 NA NA NA 1
"PDE6B" 36.5985199404413 0.0162792536041155 0.604874233554482 0.0269134519228107 0.978528764321458 0.992401288531663 0 0 NA NA NA 1
"PDE6C" 31.5807071675272 -0.262075503235543 0.526959782585317 -0.49733492364403 0.618952888035332 0.804827381880717 0 0 NA NA NA 1
"PDE6D" 387.613540509103 0.625510142372849 0.183279672703146 3.41287243231809 0.000642820251318423 0.00521222563305801 7.12390084795753 0.171771484396126 0.557012367675212 0.308380018765192 0.757793184319379 1
"PDE6G" 24.6332758782986 0.528541224014874 0.691629098594459 0.764197494132311 0.444749559657243 0.670927978815948 0 0 NA NA NA 1
"PDE6H" 0 0 NA NA NA 1 0 0 NA NA NA 1
"PDE7A" 2462.81090056533 -0.165790228192473 0.107275062916493 -1.54546847780952 0.122232987859757 0.300762496780233 6.50203684157533 0.241673531803604 0.567177071802609 0.426098909526639 0.670035774764958 1
"PDE7B" 18.432618619123 -1.55437611612874 0.612977846507801 -2.53577861742342 0.0112197637528092 0.0521880996952266 0 0 NA NA NA 1
"PDE8A" 1358.89732141953 0.0289977872329721 0.112711875188141 0.257273576405045 0.796967589044294 0.910531721540185 4.24861518404264 0.0189091028995801 0.699903742798432 0.0270167192190967 0.978446398890201 1
"PDE8B" 176.398955878591 0.232072117278878 0.208789086517106 1.11151459662076 0.266346910650364 0.495632942021791 0 0 NA NA NA 1
"PDE9A" 2079.0076039069 -0.861943945095873 0.12187053821411 -7.07261950038783 1.52035956228403e-12 8.30516138746642e-11 16.216212509368 -0.801297854210353 0.371004445856679 -2.15980660921756 0.0307876437934795 0.155871509001525
"PDF" 2743.49410086788 -0.183220357022476 0.102764669174776 -1.78291195304551 0.0746006370178306 0.21589738892768 31.012450341494 0.393129081273386 0.273033941380739 1.43985425139938 0.149908638579941 0.443333662925548
"PDGFA" 113.746192538755 0.491970176474321 0.415680342240518 1.18353005057348 0.236599144163695 0.460679660694653 1.99959806772593 0.0192779953192275 1.00625904321532 0.0191580840432778 0.984714995547786 1
"PDGFB" 653.185124979231 0.763541693891195 0.202388143533645 3.77266019915966 0.000161516193931789 0.00165790387100205 5.74937515458703 0.271160628397468 0.606710619388764 0.446935688501136 0.654921495055744 1
"PDGFC" 1.66933215079965 2.00649210432231 2.07761224697748 0.965768327194529 0.334160120545685 1 0 0 NA NA NA 1
"PDGFD" 10.0143863890286 2.33839272800653 1.50309458743994 1.55571894646315 0.119774939237193 0.296859079970384 0 0 NA NA NA 1
"PDGFRA" 1.9995455914131 2.33821289912106 1.97792722258023 1.18215315125236 0.237144937791833 1 0 0 NA NA NA 1
"PDGFRB" 28.4921344549542 0.862168405063945 0.571181661438488 1.50944692953311 0.13118460784032 0.315174464156922 0 0 NA NA NA 1
"PDGFRL" 205.776188885454 0.199368272901308 0.268209142177597 0.743331384167711 0.457281075119934 0.681438388445759 2.49549758989304 0.0197424955329635 0.91836608711846 0.0214974135150277 0.98284886670333 1
"PDHA1" 3215.4067694195 -0.268824140743043 0.152964435865777 -1.75742903388949 0.0788447081205175 0.224783573844859 83.5613839548378 0.419315610955189 0.169806742524325 2.46936961820065 0.0135351332502714 0.0855898132002457
"PDHA2" 1.50271993398102 1.82759288979915 2.9168541337942 0.626563004513991 0.530945725258655 1 0 0 NA NA NA 1
"PDHB" 4792.53988520912 -0.148076377350024 0.0798378779887619 -1.85471334008736 0.063637172758881 0.192570451666562 69.4105499008961 0.327511768371246 0.182646707055986 1.79314357017592 0.0729499703668967 0.285514143729662
"PDHX" 3079.61690227157 0.779773504594057 0.0990683066356949 7.87106927608572 3.51622851504865e-15 2.68167630758807e-13 38.2881990321979 0.475605306309969 0.241530850738779 1.96912860139903 0.0489383252000715 0.216052154374032
"PDIA2" 233.891422779885 0.379712642607291 0.426805821746188 0.889661347761787 0.373647754423154 0.606433340092354 0.12743195964081 0.740601044466094 3.5338115409304 0.209575704841098 0.83399884325783 1
"PDIA3" 21789.6451975677 0.362641897293954 0.0736258183458917 4.92547187170503 8.41570167808734e-07 1.65659204977512e-05 169.946320006646 0.112339354058474 0.126351769777252 0.88909996477706 0.373949357857621 0.710239504764917
"PDIA4" 14169.5948224412 -0.0673601983143037 0.156319023826019 -0.43091491147792 0.666530240685272 0.83567933651171 114.616241392549 -0.214356666206741 0.150303278174061 -1.42616095144979 0.153821888238867 0.449955183283759
"PDIA5" 2752.31202978401 -0.515789932326704 0.126146625812125 -4.08881275266839 4.33586667216294e-05 0.000543688063172647 29.3877596878629 0.377234692868423 0.273787599642882 1.37783702899793 0.168253610588367 0.477373902768278
"PDIA6" 10132.2462526213 0.181943006503694 0.0692154281389847 2.6286481409658 0.00857250082993997 0.0424510886456281 151.730068093467 0.118954355132889 0.130742213474647 0.909838926323184 0.36290746241408 0.700974215963673
"PDIK1L" 413.239436343385 0.558732052865087 0.148059119268796 3.7737091482405 0.000160838261714246 0.00165309481619974 3.13131125978697 0.368021559294353 0.823489554604221 0.446904951297444 0.65494368886813 1
"PDILT" 0.334642392835296 1.87248898759357 4.03762082820817 0.463760483528255 0.642819358022917 1 0 0 NA NA NA 1
"PDK1" 1329.53364768286 -0.184988290930682 0.176995733692257 -1.04515677904599 0.295950515536258 0.528227336209259 17.5026721265479 0.0203420113571389 0.365819069514215 0.0556067549571753 0.955655083155763 0.98379880677284
"PDK2" 1367.6087070571 0.394665862180881 0.177601366737962 2.22220059130053 0.0262697525275614 0.10159739910647 8.12076462811172 -0.0253841148557872 0.51511368990437 -0.0492786647943674 0.960697221884949 0.98379880677284
"PDK3" 1489.41556967736 -0.167605303578886 0.139932432380359 -1.19775880921806 0.231010927217066 0.454224624234129 11.8526852184699 -0.693368280694813 0.430662668175847 -1.61000321581554 0.107397154254873 0.362676253897345
"PDK4" 0.664618142751579 0.0224028784080862 3.99485115728388 0.00560793819995987 0.995525536145208 1 0 0 NA NA NA 1
"PDLIM1" 1200.50471139357 0.410649146718625 0.368854440357454 1.11330948414412 0.265575534565289 0.494969393572272 13.2424004383692 0.183040650954373 0.410273074077086 0.446143465217954 0.655493617541766 0.872777081505836
"PDLIM2" 993.19452786993 0.861976803195083 0.135805691705781 6.3471331162064 2.19364312333888e-10 8.72318488366522e-09 5.74064040819066 -0.487329938140808 0.610265342599518 -0.798554176556957 0.424548967196231 1
"PDLIM3" 28.0131884430347 1.13214766526738 0.593895138588715 1.90630902949926 0.0566101234327516 0.17751787541657 0 0 NA NA NA 1
"PDLIM4" 0.664618142751579 0.0224028784080862 3.99485115728388 0.00560793819995987 0.995525536145208 1 0 0 NA NA NA 1
"PDLIM5" 4090.49425529906 -0.796176905017026 0.237425235631257 -3.35337944553443 0.000798311819564108 0.00624836326001912 40.9402766022918 0.74887940065636 0.238233735607868 3.14346496202794 0.00166960402492264 0.017148003122215
"PDLIM7" 1009.74075037934 0.204804585741123 0.167361088938271 1.22372880721792 0.221054548696826 0.44124265523793 8.11303269608961 -0.473576727033913 0.514499623300124 -0.920460784784015 0.357332016765107 0.6969433045464
"PDP1" 656.782088977508 1.31620088119299 0.189481851447478 6.9463163418467 3.7494749812538e-12 1.90331066009819e-10 2.12254782880949 -0.149870721041289 0.981663353731142 -0.152670180130138 0.878658377851002 1
"PDP2" 1767.12227223979 -0.208819920083044 0.0996731115694508 -2.09504766927579 0.0361667551506038 0.129031539788154 4.24618148894966 -0.151324561492068 0.703590873656151 -0.215074650848898 0.829709117124241 1
"PDPK1" 5476.38963568325 0.228975687769263 0.10195490156893 2.24585266863758 0.0247134464368111 0.0969801588113191 9.62581902418806 0.131216475331886 0.471925030984445 0.278045169713007 0.780977684855605 0.926486309972164
"PDPN" 0.499822317565665 0.904932053863851 4.03813654404813 0.224096447456103 0.822682256712463 1 0 0 NA NA NA 1
"PDPR" 1901.6242748942 -0.439507560135634 0.100651978149741 -4.36660628250916 1.2619189732658e-05 0.000185320137962299 2.62115446319137 -0.68159983066741 0.909908802219685 -0.749085874325729 0.453805448365236 1
"PDRG1" 2515.22180861248 0.0221885053683175 0.162399516985777 0.136629134003279 0.891323946843434 0.958341697801354 21.1137118240952 -0.0323150159024953 0.320364266385305 -0.100869601554218 0.919653974445428 0.966313845357624
"PDS5A" 7113.65253712599 -0.0644928514407111 0.0939228872754041 -0.686657462430885 0.492298608519343 0.710672835835303 26.7431822841342 -0.0885648941266227 0.284717327514375 -0.311062536656295 0.75575308068768 0.920161371705231
"PDS5B" 3272.04890486531 -0.292314408708813 0.206192239177438 -1.41767900613011 0.156284502077436 0.35356369220812 13.8641086009835 -0.320146068075785 0.392636357602783 -0.815375504271731 0.414857401453643 0.742049428556848
"PDSS1" 1314.82749851192 -0.519358819146224 0.186158190104127 -2.78987896721452 0.00527277485609395 0.0286347769704696 11.1077956057444 -0.472061320193895 0.439910313237459 -1.07308536760556 0.28323281555045 0.623498860170786
"PDSS2" 975.51105445093 0.475425702792301 0.122911564193893 3.86803069272082 0.000109717857366274 0.00119040854606393 12.4840473360678 -0.210601238840381 0.43087606497047 -0.488774513048931 0.625001343923413 0.861655399806586
"PDX1" 44.4228894758849 0.507424227429881 0.527671167331816 0.961629626260776 0.336235684064376 0.568845850144727 0.122949761083552 -0.702071475933178 3.5338115409304 -0.198672585620775 0.842518870024509 1
"PDXDC1" 16585.2784587801 -0.311123260897032 0.0813108955344814 -3.82634158499822 0.000130061782184479 0.00137928000235317 52.225216414958 -0.0361606949322637 0.208918055198342 -0.173085542548889 0.862584188810154 0.955180442324952
"PDXK" 5896.37241686837 0.214991209198778 0.0870825627336935 2.4688204211013 0.0135559228114777 0.060300747654212 16.8847263341871 0.428066023042378 0.357689400825356 1.19675344601945 0.231402668525668 0.56634022308265
"PDXP" 2871.19851206441 -0.395979030626425 0.111203877691694 -3.56083833447115 0.000369672645045515 0.00326764952258318 16.1166419224182 -0.092381330462897 0.364191042435527 -0.25366173161508 0.799756900965287 0.933652852710606
"PDYN" 0.334642392835296 1.87248898759357 4.03762082820817 0.463760483528255 0.642819358022917 1 0 0 NA NA NA 1
"PDZD11" 1590.09917186397 -0.0825268689030967 0.0870230469953183 -0.948333478917792 0.342959712442386 0.57535674070602 29.3867987511815 0.25281431854081 0.272823942768579 0.926657374625138 0.35410445545293 0.694026698184309
"PDZD2" 178.443356669713 -0.139762345817101 0.176588781156346 -0.791456540454625 0.428677627200836 0.657042106856272 0 0 NA NA NA 1
"PDZD3" 2.50543026240926 1.00889214850275 2.11900518651977 0.4761159410656 0.633991780762821 1 0 0 NA NA NA 1
"PDZD4" 83.2841332644297 0.651560066185874 0.764793015501718 0.851943013311175 0.394245721820312 0.625397629660095 1.37216784353729 -0.243721926304903 1.22673244957163 -0.198675698511122 0.842516434834937 1
"PDZD7" 188.797630090771 0.554870518502448 0.219606825724042 2.52665424525419 0.0115154809153152 0.0532030720544575 0.376192399481078 0.744415610694044 2.54034923783514 0.293036720938585 0.769494083811332 1
"PDZD8" 2420.90737225397 -0.338465610208082 0.0984384336753974 -3.43834818953113 0.000585274604285274 0.0048148672109701 7.00307543559803 0.12244667709995 0.547681122150006 0.223572937148659 0.823089623660455 1
"PDZD9" 26.5930614066755 -0.423892741203381 0.529009540363664 -0.801295078557522 0.422960839308758 0.65137958124565 0 0 NA NA NA 1
"PDZK1" 169.879130057714 0.49140959762092 0.330934047139497 1.48491701554594 0.137565808021785 0.325599911730122 0 0 NA NA NA 1
"PDZK1IP1" 47.9050998296656 0.275379603237685 0.399467818762014 0.689366177458577 0.490592862237246 0.709907378856368 0.500810678756716 1.32147705089834 2.12066600427452 0.623142469504724 0.533190903365663 1
"PDZRN3" 765.720576051988 -0.268014674858327 0.248757572288912 -1.07741313115506 0.281295740358597 0.512712662228299 3.12358468738002 -0.0962230803602957 0.812659121724688 -0.118405217868082 0.905746591603634 1
"PDZRN4" 1.82659084766642 -0.790110702736158 1.73118940460577 -0.456397607699131 0.64810408573249 1 0 0 NA NA NA 1
