"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"WRAP53" 12.4577750121462 -1.20290498620625 0.435895849696574 -2.75961559864263 0.00578694093956548 0.0445584316932411
"LIMK1" 13.0771710530111 -1.51161535817912 0.43714555676212 -3.45792227507802 0.000544358407328379 0.00705042515515671
"RAI14" 17.8039803644069 -1.71765410842049 0.402716019477822 -4.26517452831321 1.99745999602438e-05 0.00041694553315072
"PBK" 22.684743949846 -1.07719524576814 0.320286371685297 -3.36322535392345 0.000770374486002261 0.00928769240133567
"CENPN" 59.2864919825423 -1.30360624403042 0.225527914787498 -5.78024341358688 7.45926219836395e-09 4.14760699822823e-07
"RAP1GAP" 11.1746563762424 2.44055880061928 0.540305926561754 4.51699431866279 6.27235876504316e-06 0.000156203529090843
"CHAF1A" 16.0751800719677 -1.35053264198452 0.388702896519857 -3.47445993862186 0.0005118827935621 0.0066834899159424
"WTAP" 40.3745495184357 -1.29352590082459 0.247307562575138 -5.23043406904139 1.69112482880198e-07 6.96477011365143e-06
"MMP16" 9.68890013317026 -3.56594325603562 0.710472501740793 -5.0191150921371 5.19100439656069e-07 1.83966914053936e-05
"GGT1" 43.6261890767709 1.30965062730308 0.247068469813859 5.30075985936111 1.15321694145633e-07 4.95883284826221e-06
"ST7" 25.5415500619279 -1.28784738111277 0.307629782608718 -4.18635468319013 2.83470274294133e-05 0.000567820891055017
"ACADSB" 43.8797024248609 1.28142479107493 0.243079438621441 5.2716297122545 1.3521767209081e-07 5.73785516437977e-06
"TRPM8" 8.33818423444867 -1.90225469150361 0.572548975244463 -3.32243139670523 0.000892366117647079 0.0103392295223058
"ATP6V0E1" 40.5866375414729 -1.6747467771102 0.263225147014392 -6.36241178362276 1.9861011230771e-10 1.52504193379135e-08
"ARHGAP11A" 11.7058531387833 -1.60742644697712 0.465754534850717 -3.45123090962995 0.000558035913043356 0.00718429468888153
"CDK2" 20.6531822195147 -2.16163391980805 0.376401738344782 -5.74289037376338 9.30739871011301e-09 5.00272680668574e-07
"TUBA1B" 818.809895240492 -1.29860576455728 0.0883653210425839 -14.6958755905099 6.85071995905716e-49 8.83742874718374e-46
"CTDSP1" 32.7649613185686 -1.30723434574028 0.27948475609304 -4.67730105932898 2.90675347632596e-06 8.25927749881166e-05
"BIRC5" 33.6475227044869 -1.22906826096826 0.2700546877524 -4.55118284077013 5.3345164410141e-06 0.000138183257206992
"MLPH" 34.8197780139214 1.17750472050949 0.273047794101061 4.31244912410342 1.61456041972421e-05 0.000353014057871903
"PRR11" 14.8297418895464 -1.18559788412822 0.398453095307499 -2.97550175438658 0.00292509677083091 0.0262404369566889
"GGH" 17.9356291688677 -1.30978999651035 0.371129280745582 -3.52920145206286 0.000416815706200544 0.00560096105206981
"AADAT" 37.2147880244227 -1.7730664401463 0.274725305884104 -6.4539611101363 1.0896378391433e-10 8.57093178350523e-09
"SOD3" 16.1802921333748 1.74231746169423 0.403463273072497 4.31840412245196 1.57161467336464e-05 0.000347406835458947
"BARD1" 8.21453391029245 -1.87386113304892 0.570108738344879 -3.28684864310106 0.00101315272899239 0.0114045987818516
"RNPEPL1" 12.5845194522274 -1.36378269824466 0.437754021360908 -3.11540872658319 0.00183690186985612 0.0185125266571437
"HMGB2" 100.107503472789 -1.74383152068121 0.170802434809885 -10.2096408790789 1.7952805865751e-24 6.09450514916286e-22
"BLOC1S6" 16.4555541541567 -1.13213053528813 0.381933520973296 -2.96420835857265 0.00303462738244753 0.0269977194714297
"SOCS2" 10.0285589767941 1.60486678674313 0.508019279374284 3.1590666966809 0.0015827526399873 0.0163864438650371
"LRRN1" 9.45521119404886 -2.25775023864565 0.559825922856784 -4.03295050562214 5.50808840100172e-05 0.00101506200532746
"ACOX3" 9.15294918754509 1.52642109612405 0.51814627823666 2.94592697127676 0.00321988411406334 0.0281794471312191
"ETV1" 59.9625190906759 -2.33236957804883 0.243888698740008 -9.56325401750247 1.14111234662564e-21 3.34553392533427e-19
"ACSL3" 184.118489853437 1.09476689319816 0.141259915113853 7.75001805937516 9.18794808027026e-15 1.05825473424541e-12
"PMEPA1" 16.06524221052 -1.58119688178409 0.414290172605174 -3.81664105581138 0.000135280750529331 0.00215447121213378
"HMGN2" 138.644202297534 -1.38656760812537 0.143212463751545 -9.6818920071851 3.59991272269601e-22 1.10568747911377e-19
"RACGAP1" 36.3623356687151 -1.59271289114643 0.271412580715675 -5.8682353152042 4.40457839701916e-09 2.68014440195977e-07
"SLC22A3" 11.9389593910433 -2.78799879025284 0.548807480022622 -5.08010348207704 3.77229325410308e-07 1.36692648814409e-05
"DOPEY2" 14.5486565986551 1.41193614393114 0.41531277513832 3.39969350439774 0.000674614264554996 0.00829778519396591
"CREB3L4" 49.0946990043645 1.0137760150638 0.224093500949862 4.52389743909004 6.07111521503394e-06 0.000152963645066285
"CDC73" 11.5895878851797 -1.27062544882237 0.45098017060453 -2.81747520543779 0.00484028517419637 0.0387342920267575
"TOP2A" 25.4154756882568 -1.41871168644135 0.312002221347906 -4.54712046700264 5.43848721469232e-06 0.000140312970139062
"CCNA2" 22.8014346139483 -1.43234445748949 0.330007505247176 -4.34033903688544 1.4226304693754e-05 0.000318609948870532
"DYNLL2" 17.3148475229119 -1.44399391963203 0.376968814977821 -3.83053945647199 0.000127862627288299 0.00205152722887942
"GINS2" 9.71417740324488 -1.51732678953784 0.504479127237646 -3.0077097497496 0.00263224407678683 0.0243237454087036
"SLPI" 17.7788529604817 1.08083869383865 0.374375683181778 2.8870429955619 0.00388881085217341 0.0327880130673444
"MME" 111.028078126953 -1.84710778984247 0.171404253241515 -10.7763241279656 4.45327881120488e-27 1.9149098888181e-24
"CDK1" 66.6642852434684 -1.22273880820344 0.194779843447397 -6.27754282251313 3.43965546335083e-10 2.49278401557448e-08
"CENPW" 25.4143916690076 -1.1431563940366 0.310431930347147 -3.68247039780426 0.00023098469646034 0.00337982381759363
"WDR77" 20.6756442233706 -1.32177804549706 0.349759954226933 -3.77910057890579 0.000157395844442081 0.00244039229964284
"DGKH" 12.5632246341757 -2.87197822965922 0.543216846441003 -5.28698299486767 1.24350194460615e-07 5.31164737927793e-06
"TUBGCP3" 9.09057076886299 -1.70063320459478 0.532564427632548 -3.19329102049632 0.00140661108842 0.0147522626346488
"ECT2" 24.8008388106046 -1.12485463068357 0.309051192635016 -3.63970325140278 0.000272952416774429 0.00388640858321207
"FAM64A" 17.1692839141942 -2.08762277597158 0.407990880981712 -5.11683685416771 3.10702144629885e-07 1.15885130954005e-05
"LONP2" 60.7738491399532 1.08260385610679 0.202246497450565 5.35289297838848 8.6559048815759e-08 3.8503852749079e-06
"MCM2" 47.2711179411551 -2.15358393812369 0.256543060020664 -8.39462949397356 4.6736566816844e-17 7.35245990167424e-15
"SKP2" 14.5827984903708 -1.26810629753797 0.405756087330081 -3.12529210807962 0.00177628575189212 0.0180142187102267
"PIK3R1" 13.086983643983 -1.17064852520933 0.424724510724056 -2.75625374955084 0.00584676191454116 0.0449305299653073
"PRPS2" 15.9187503496916 -2.02314866854372 0.426710911262338 -4.74126303112016 2.12389976675343e-06 6.33201129413434e-05
"DHFR" 42.3781974324116 -1.02549559839059 0.237479782914061 -4.3182437924061 1.5727565264188e-05 0.000347406835458947
"PPP6R3" 24.0628666007534 -1.20016482116361 0.318096730094849 -3.77295554344663 0.000161325042469918 0.00248781352233899
"MEX3D" 10.2068290040286 -1.91579950086122 0.515182610827318 -3.71868044572524 0.000200266207593212 0.00299702329228821
"SMC4" 41.8913418497511 -1.05861631447104 0.237997869810571 -4.44800751920015 8.66704965849525e-06 0.000207046186286276
"SPDL1" 13.5755435974533 -1.3780646711079 0.427237514110398 -3.22552356849405 0.00125742482262076 0.0136999832869999
"NGRN" 31.2744768645953 -1.21214455223924 0.283123489957992 -4.28132809615723 1.8578120864144e-05 0.000393155030673308
"CSK" 17.0743204970802 -1.06087486802807 0.368431784210654 -2.8794336251443 0.00398390148153594 0.0334150384342092
"LMNB1" 64.4222431075447 -2.41302183623151 0.230762636387482 -10.4567267648118 1.36489552865821e-25 4.89087564435857e-23
"TAGLN2" 96.2007082804978 -1.76524430070943 0.194405279560627 -9.08022819492886 1.08347453440387e-19 2.58830027663147e-17
"HMGCS2" 30.3092272603599 4.27388822615865 0.483705383235538 8.83572599000309 9.94502704872238e-19 2.06920724078256e-16
"CDCA7L" 19.0532386657307 -1.6813096138019 0.372205486145017 -4.51715430424053 6.26762335911845e-06 0.000156203529090843
"WDHD1" 10.0903715381781 -1.49556653558206 0.493352292811647 -3.03143728603899 0.00243392475456508 0.0227849269476702
"TFPI" 12.7024402571394 -1.52790719595258 0.454656446478934 -3.36057523826041 0.000777803427803629 0.00930462856499764
"ARG2" 46.5419050988866 -2.20303176876788 0.262260767581951 -8.40015755722778 4.45879977432493e-17 7.18981463609895e-15
"CDCA7" 8.45657406300436 -2.51728053617168 0.622202231483041 -4.04575941518508 5.21537746512672e-05 0.000969428952451509
"PVRL1" 8.34502247075763 -1.77434548005758 0.559711157440178 -3.17010918305167 0.00152381667344189 0.015878218972052
"USP40" 9.9615462129192 -1.66391298093384 0.504954912280042 -3.29517139148268 0.000983616684433141 0.0111303993238487
"SPDEF" 68.3220731808834 1.37679957643524 0.194566413738016 7.07624481524907 1.48113109899433e-12 1.36475651264477e-10
"GNPDA1" 18.6926699608272 -1.11424008619198 0.372878505350385 -2.98821216617182 0.00280614679141502 0.0255284158034229
"CORO1B" 96.1822399252617 1.57192673533677 0.169622578160852 9.26720223439902 1.91092476549365e-20 4.93018589497362e-18
"TUBB" 435.636920864853 -1.12795365123501 0.102265090347228 -11.0297037572175 2.74768634126178e-28 1.36327514624142e-25
"TMEFF2" 24.3364822949116 -4.73566732873317 0.603641110708905 -7.84517032508222 4.32366252170153e-15 5.07047695726816e-13
"NASP" 63.5562861430749 -1.12366596768505 0.20337248992239 -5.52516207139845 3.29181594990555e-08 1.59640698322487e-06
"TMSB15A" 8.34555973239254 -1.65243453874346 0.55448223671789 -2.98013972192258 0.00288116933694027 0.0259546679095876
"C2orf76" 34.8243916877884 1.05877385489612 0.260890060981723 4.05831426046659 4.94282236985841e-05 0.000924092877843094
"RAC1" 72.2717029532208 -1.14482044105163 0.1912697881229 -5.98536994413373 2.15898577668763e-09 1.4209651285342e-07
"AGR2" 14.0536166513755 2.05116726452596 0.456606331983299 4.49220065700048 7.0490959432593e-06 0.000172222230431903
"MDC1" 11.2062445817151 -1.60938727479424 0.477981530751976 -3.36704908296832 0.000759771643745907 0.0091770170452455
"EIF1B" 41.6238084612173 1.19400258324075 0.260484817391728 4.58377035251602 4.56665772390978e-06 0.000121213754400074
"FECH" 114.307372087109 -1.71664533499082 0.161563487173878 -10.6252060104603 2.27509286939348e-26 8.63197000446351e-24
"SPC25" 10.0893276611696 -1.4954429789698 0.493291231141034 -3.03156205617255 0.00243291905172791 0.0227849269476702
"RMI1" 13.5781713168747 -1.31226003261733 0.422327314797437 -3.1072108922122 0.00188861614641415 0.0189154878018188
"APOBEC3B" 18.4401855538619 -1.22189386538316 0.35944665239715 -3.39937472566331 0.000675401120439085 0.00829778519396591
"TSPYL1" 22.7946286097541 -1.39238857986717 0.328568020595591 -4.23774832785981 2.25772642381129e-05 0.000463768644381619
"SLC25A16" 20.9425837170661 1.45833887166318 0.345275225983458 4.22369970944004 2.40324216575404e-05 0.000492092443463923
"RAD54L" 9.95683428701446 -1.87131935963428 0.520067243506461 -3.59822577368504 0.000320395433266494 0.00443465782096327
"CBX1" 40.3429730091392 -1.49556612876689 0.258958700578091 -5.7753075120791 7.68126678446727e-09 4.20177040291567e-07
"UBE2C" 80.4277574156201 -1.60803230789502 0.191044324593895 -8.41706400498018 3.86036791509927e-17 6.38445462881803e-15
"GNB4" 12.8193281902464 -2.03445595504642 0.46793881589187 -4.34769650636664 1.37574793184202e-05 0.00030918376865439
"POLD4" 28.9297430056216 1.07562652558042 0.289012057245821 3.72173581901997 0.000197857967032288 0.00297278798480397
"EIF4G1" 154.399276350763 -1.10949157255312 0.14749671136717 -7.52214447541962 5.38849905285177e-14 5.60577724046676e-12
"RRM1" 55.4769017080827 -1.01511723213588 0.207631563241037 -4.88903139913002 1.01333333512521e-06 3.35179487772185e-05
"TOMM34" 22.2647206186497 -2.07366614646109 0.364045552964749 -5.69617216739326 1.22527150228309e-08 6.47786982764421e-07
"NUCB2" 69.6574133659044 1.07027590497123 0.188146636704863 5.68851999544443 1.28145109512514e-08 6.71980452321718e-07
"MGME1" 11.46435642238 -1.24848491812336 0.452404493400834 -2.75966515880113 0.00578606320549028 0.0445584316932411
"ZWILCH" 15.5748323188103 -1.34372158965873 0.395502220216326 -3.39750707069042 0.000680028305981684 0.00833875013988948
"BRCA1" 9.34238954497979 -1.6442231378812 0.522487137600746 -3.14691600913173 0.00165002351975328 0.0170282427238539
"TRIP13" 17.9394980343023 -1.41018479663161 0.369984294620061 -3.81147204661683 0.00013814167937964 0.00219374591257981
"TMPO" 44.9898553665807 -1.19017684769675 0.235499054816055 -5.05384978562389 4.32992204172484e-07 1.55155539828473e-05
"SRM" 147.005411206283 -1.8275760423532 0.150247324595905 -12.1637842621726 4.84606415718594e-34 3.90713922673116e-31
"TOB1" 53.573880344894 1.74783891251226 0.229873120548103 7.6034940855406 2.88240432217466e-14 3.04778817672567e-12
"NETO1" 37.0067662854235 -1.27586435191208 0.262972054601858 -4.85171077909305 1.22401031416521e-06 4.00754646008405e-05
"AZGP1" 9.79236207951346 2.62600234960575 0.586163264078426 4.479984520583 7.46484527052312e-06 0.000181691516961789
"TONSL" 9.83770811573766 -1.54191022647481 0.502478691524952 -3.0686081867379 0.00215058444095558 0.0208339342810589
"DDC" 17.1631857177387 -2.54210918715046 0.451283505257535 -5.63306470884582 1.77034993295244e-08 8.78365928272557e-07
"ARPC5" 30.5110304951516 -1.39090882091811 0.289586120662825 -4.80309214314036 1.56233944055839e-06 4.91089794783342e-05
"AURKB" 27.0326948601038 -1.5745729243044 0.311232375652688 -5.05915530478585 4.21117782407111e-07 1.51743558465132e-05
"SCP2" 78.1726775068556 1.0510838130943 0.182097839561433 5.77208282989926 7.82976083997106e-09 4.24386196788347e-07
"GPRC5C" 20.4155331727305 1.03308330526714 0.337759364795745 3.0586370444292 0.00222346355175225 0.021309568958101
"SAT1" 83.3519005698886 2.32071710648997 0.199682689225178 11.6220245004461 3.18498190508567e-31 2.05431332878026e-28
"FANCG" 13.333276344534 -1.27490875659734 0.423033093088902 -3.01373291457701 0.00258054874482418 0.023914568109362
"STRADB" 14.6982548772992 -1.28587170417662 0.404509525344684 -3.17884159360876 0.00147864874772921 0.0154362175848879
"CHEK2" 10.7100751899598 -1.61141239627479 0.487158513278327 -3.30777837675629 0.000940391974270997 0.0107735847851651
"RASSF3" 99.859308091137 -1.65858844327428 0.168166315535717 -9.86278636117238 6.03509254310068e-23 1.94631734514997e-20
"TK1" 81.7062042519112 -1.2755625674454 0.194663405204365 -6.55265721929741 5.65221594643961e-11 4.55709910681694e-09
"PLK2" 12.5415599504175 1.52892231230769 0.446290784020993 3.42584334485332 0.000612893761188594 0.00775130345032633
"EPHX1" 399.498893536849 1.38297049975329 0.0957106830679143 14.4494893926519 2.52551138742522e-47 2.71492474148211e-44
"NCAPG2" 19.6993779428718 -1.00862364114265 0.341723006316034 -2.95158248786402 0.00316150090047266 0.027900829931661
"COQ10B" 13.900096896162 1.19843532791959 0.412242209633288 2.90711455526513 0.00364779585050402 0.0309990556465756
"AP001816.1" 41.0960430385463 1.24991275239399 0.250258904903621 4.99447862954308 5.89949234052271e-07 2.0568500322363e-05
"MARVELD1" 12.8281390081305 -1.40252962363042 0.436464624811944 -3.21338670742151 0.00131179538650641 0.0140524525944893
"UBE2T" 58.4823540871477 -1.01310088576487 0.206676222597958 -4.90187440543479 9.4926521595744e-07 3.17241484089403e-05
"CLU" 23.0836652038559 2.21248031046933 0.3681389384861 6.00990571540117 1.85631252350085e-09 1.23435214191551e-07
"MELK" 18.4416548413692 -1.31654204708753 0.361544176374656 -3.64144171893186 0.000271115505594803 0.00386879427231522
"DNAJC4" 12.9442068431308 -1.71774099041089 0.451909563539638 -3.80107244678884 0.000144071167117936 0.0022664854339285
"NUP93" 54.0669035412535 -1.38549639769339 0.221326000778047 -6.2599802681241 3.8502618666527e-10 2.75935433776777e-08
"MCM3" 30.5290808627242 -1.21765414757397 0.283026535270271 -4.30226143428987 1.69063661295532e-05 0.000368398856539251
"CMAS" 27.1515205155312 -1.51403502549359 0.309556617124004 -4.89097936125554 1.00335486004579e-06 3.33589631303882e-05
"PABPC4" 53.1452158318893 -1.98954418054885 0.233781180020188 -8.51028376354782 1.73508199344094e-17 2.9450733836037e-15
"CDCA8" 13.4602811582239 -1.29327129655083 0.420261794633681 -3.07729922887258 0.00208885499204773 0.0204092991414049
"MCM10" 9.21232813046546 -1.61906942521061 0.526199146804236 -3.07691381683854 0.00209155763294087 0.0204092991414049
"EPHA7" 14.3342730608639 -1.23342522844056 0.406950015239793 -3.0309010498839 0.00243825138970066 0.0227923499472018
"REEP4" 28.6279979706507 -1.7923200437052 0.306947616582728 -5.83917237624856 5.24607699419355e-09 3.07610878295894e-07
"CDCA3" 27.1464922248195 -1.80565473382085 0.318161456741329 -5.67527805635136 1.38463559767978e-08 7.14471968402769e-07
"PKP4" 14.831640135086 -1.18609797299108 0.398338128991862 -2.97761596659835 0.00290499724284241 0.0261328203854024
"DEPDC1" 12.1892650402799 -2.4489993597057 0.51063407612423 -4.7959967307585 1.6186791981397e-06 5.01946193653898e-05
"RFWD3" 8.8426227432316 -1.5391386303899 0.53063833317951 -2.90054173276099 0.00372518230084177 0.0315320549087
"ADAMTS1" 16.5668671155671 -1.3573666736976 0.404570161769618 -3.35508349839835 0.000793410324693644 0.00938990200784221
"AR" 31.4206049103049 -1.11155899068194 0.277813435399912 -4.0010987556518 6.30490356192262e-05 0.00112962855484447
"CUTA" 83.4678425644685 -1.07323270743225 0.199044331398016 -5.39192801871948 6.9705692038916e-08 3.14406792762943e-06
